# RA Dec Distance Mag Spectrum
19.25479033 40.11369461 401.606425702811  8.11 B9          
19.25481643 21.23209944 97.4658869395711  5.65 A4V         
19.25504546 -34.80937235 431.034482758621  8.05 B9III       
19.25519143 24.89653555 28.4010224368077  9.71 M0          
19.25532855 50.07111826 105.042016806723  6.27 G8III       
19.25558047 15.08367864 187.96992481203  5.58 G8II-III    
19.2556357 -39.66303465 79.9360511590727  8.02 F8/G0V      
19.25618922 -06.04978928 89.8472596585804  6.63 F0          
19.25626256 38.71136411 73.7463126843658  7.65 F0          
19.25689887 30.52644519 421.940928270042  5.88 M0III       
19.2570585 -79.02832588 59.7014925373134  8.07 F5V         
19.25723801 54.58379620 285.714285714286  8.09 A0          
19.25725504 -16.09911710 280.112044817927  7.43 K0III       
19.25727165 45.33570336 207.03933747412  7.49 A0          
19.25729772 -19.78690901 177.619893428064  7.66 A5III       
19.25746578 -03.11388644 826.446280991736  7.54 K2          
19.25757884 -35.15869623 384.615384615385  8.60 K3III       
19.25772176 19.42000361 219.298245614035  7.21 K0III       
19.25899921 -25.25660677 101.112234580384  4.86 K0/K1III.. 
19.25917401 41.59296302 238.095238095238  8.18 K0          
19.25920955 -24.17910471 27.0489586150933  6.25 F8V         
19.25924825 73.35521457 46.0193281178095  4.45 K3III       
19.2592694 18.51632809 328.947368421053  6.46 M2III       
19.25935502 61.56517879 358.4229390681  7.85 K2          
19.25970667 11.55513788 25.3613999492772  8.06 K0          
19.25983477 -36.94930430 153.846153846154  6.96 A3V         
19.26027026 -38.84554861 321.543408360129  7.93 G8III       
19.260577 29.12217587 88.261253309797  7.91 G0IV        
19.26177951 -14.83768877 362.31884057971  7.78 B8II        
19.26188559 -71.14112547 150.602409638554  8.42 F5V         
19.26215208 40.36003641 227.790432801822  6.97 K0          
19.26219588 -53.86147440 117.924528301887  8.92 F3/F5V      
19.26255298 -34.26911774 10000000  8.66 G8III       
19.26297944 -33.53046188 168.350168350168  7.53 A0V         
19.26340939 15.22238311 769.230769230769  8.12 G5          
19.26354559 38.37970911 64.5161290322581  7.75 G0          
19.26364339 49.18089051 240.963855421687  7.84 G5          
19.26382473 -41.10973898 59.0318772136954  8.88 G5V         
19.26392643 37.29904441 398.406374501992  7.82 A0          
19.26448143 30.89922769 387.596899224806  8.19 K0          
19.26467941 08.83040761 10000000  8.59 B9          
19.26494668 -48.35742608 47.438330170778 10.46 K7          
19.26518721 47.06125032 123.762376237624  8.24 F6V         
19.26558753 31.03572591 123.915737298637  6.79 K0          
19.2657693 -30.34283130 84.6023688663282  8.77 G3V         
19.26582216 27.45593547 564.971751412429  6.54 B5V         
19.26601242 31.24085924 806.451612903226  6.82 B9          
19.26610761 13.10820487 353.356890459364  7.92 B9          
19.26635373 56.43498227 315.457413249211  8.43 K0          
19.26636325 31.62228877 552.486187845304  8.32 A0          
19.26652406 27.92630021 515.463917525773  6.18 F6Ib-II     
19.2670261 -67.08969011 85.1788756388416  8.45 G2V         
19.26717792 16.16096373 209.643605870021  7.16 F0          
19.26743698 23.44756135 218.818380743982  8.93 A2          
19.26745854 -24.71721415 124.53300124533  7.55 A1V         
19.26805465 63.39301343 255.102040816327  8.23 K0          
19.26854035 09.32781414 1923.07692307692  7.70 B8          
19.2689454 24.77956135 256.410256410256  7.93 G5          
19.26907515 26.86860808 93.5453695042095  7.30 F8V         
19.2697922 -36.41954644 64.9350649350649  8.80 G2V         
19.26982021 -25.66668459 129.70168612192  7.14 K0III       
19.26990044 28.28064278 263.157894736842  8.24 Am          
19.26996867 47.08741186 27.5938189845475 10.78 K7          
19.27028877 21.39044277 279.329608938547  4.76 B4IV        
19.27041465 -30.45956781 126.903553299492  7.25 A3IV        
19.27112979 -02.66572199 125.470514429109  8.67 F0          
19.27129352 -08.69006863 276.243093922652  7.24 K0          
19.27158111 -48.46623358 133.333333333333  8.02 F8/G0V      
19.27204093 -52.05890683 383.141762452107  8.03 G8III       
19.27270665 -45.46606262 163.66612111293  5.38 K3III       
19.27280428 38.13372778 235.849056603774  4.35 K0II        
19.27287837 49.42443987 219.78021978022  7.23 K0          
19.27288738 -75.80005223 295.85798816568  6.61 A3IV        
19.27338577 03.15091502 134.228187919463  8.11 F0          
19.27339322 67.13518716 1666.66666666667  8.00 B1II-III    
19.27353395 14.09782269 76.103500761035  8.08 F8          
19.27354629 -41.55554251 297.619047619048  8.65 K3III:      
19.27410628 14.54461509 114.025085518814  5.65 B9.5V       
19.2741618 51.40952315 247.524752475248  8.88 F8          
19.27428556 -11.56848204 316.455696202532  7.49 K2          
19.27461125 -69.19075492 189.753320683112  6.25 A6IV/V      
19.274832 -54.98292530 255.102040816327  8.06 A6IV        
19.27499969 -49.22024897 452.488687782805  8.46 K0IIIp...   
19.27528416 04.83482079 167.50418760469  5.59 A3IV        
19.27532144 48.35679457 198.807157057654  7.44 G5          
19.27546756 -67.30672545 277.777777777778  8.85 K0          
19.27576676 -33.52231593 2777.77777777778  6.58 Cp          
19.27586558 -12.83404610 271.0027100271  8.95 K1III       
19.27599181 -63.21115466 877.19298245614  8.16 K1III       
19.27630075 06.59668984 208.333333333333  6.68 A2          
19.27684939 -52.43773290 203.665987780041  6.76 K0III       
19.27753301 24.28054828 25000  8.28 B9          
19.27827499 -19.30765418 840.336134453782  7.91 M2e         
19.27853916 -45.88834168 15.7654106889484  9.38 K9V...      
19.27874801 33.12757931 444.444444444444  7.22 B5          
19.27877561 38.88144019 142.65335235378  8.21 A2          
19.27879004 11.84475247 133.511348464619  8.19 A2          
19.27932561 44.76889349 361.01083032491  8.61 K0          
19.27944732 -49.98618677 157.48031496063  8.02 F0/F2V      
19.27951145 48.01945304 347.222222222222  8.60 A0...       
19.27956374 10.97964581 276.243093922652  8.28 B9II        
19.28016254 18.97645669 58.5480093676815  7.02 F8V         
19.28023017 -28.66707069 262.46719160105  7.74 K2III       
19.2805333 -48.63360247 649.350649350649  7.99 F0IV        
19.28089131 -23.22064365 284.090909090909  8.99 F2/F3V      
19.28094298 46.99839321 42.4268137462877  6.02 F6IV:       
19.28107971 24.72907270 2272.72727272727  8.87 K5          
19.28114514 -10.97179907 28.7935502447452  6.93 G0          
19.28120354 47.18224347 254.452926208651  8.24 K0          
19.28128887 20.56120189 148.809523809524  8.47 A0          
19.28141248 63.20743857 81.9000819000819  6.93 F5          
19.28210998 05.17214064 5.87337013978621  9.12 M3.5V       
19.28273422 -35.18417828 186.915887850467  8.64 K1III       
19.28273853 -21.49617420 350.877192982456  8.20 K4III       
19.2828087 -67.16666461 194.931773879142  6.90 G8/K0III    
19.28281332 -01.94707814 259.067357512953  8.39 K2          
19.2829248 13.11922085 213.675213675214  8.70 A0          
19.28301853 68.33493705 235.294117647059  8.58 F5          
19.28347943 -65.22764410 214.592274678112  6.42 B8/B9V      
19.28349253 07.40045436 321.543408360129  8.73 B9          
19.28379785 26.81430731 331.12582781457  8.46 F2          
19.28421118 09.33877202 10000000  8.23 K2II...    
19.28429808 09.34404079 10000000  8.73 A4II        
19.28455991 74.92679372 568.181818181818  8.92 A0          
19.28465352 46.41325770 421.940928270042  8.02 K0          
19.28480415 -34.19845711 85.1788756388416  8.71 G0V         
19.28480955 05.77198638 135.869565217391  8.54 F8          
19.28503052 53.36816064 37.7643504531722  3.80 K0III       
19.28582724 41.26482786 253.164556962025  7.10 G5          
19.28585398 39.02856639 323.624595469256  6.93 K5          
19.28585688 -61.81416886 82.1692686935086  7.34 F0/F2V      
19.28607173 -18.98603358 212.765957446808  8.89 A1V         
19.28635143 -21.75670076 75.2445447705041  8.36 G6/G8V      
19.28639953 00.49741006 296.73590504451  7.64 K2          
19.28643721 22.42608011 241.545893719807  7.91 B9          
19.28664155 35.99142906 205.761316872428  8.23 A3          
19.28672777 -66.66103756 90.9090909090909  5.52 A4IV/V      
19.28708175 29.83273418 10000000  8.97 A           
19.28723672 -40.07439138 370.37037037037  8.41 G8III       
19.28744558 01.05942616 480.769230769231  8.28 B1.5II-III  
19.28764668 37.24169459 218.340611353712  8.64 A0          
19.28787214 28.78270632 76.5110941086458  7.60 F5          
19.28797736 -56.01261993 220.75055187638  8.49 K2III       
19.28822717 54.29637299 158.227848101266  8.21 F6IV        
19.28846419 49.85037109 75.9878419452887  7.26 F2          
19.28888043 39.12112485 135.685210312076  6.57 K1III       
19.28948744 80.47647329 330.03300330033  7.85 G5          
19.28952763 71.34713536 39.0015600624025  7.07 G5          
19.28995723 -16.07336507 266.666666666667  7.65 K2III       
19.29050829 -51.49677832 628.930817610063  7.96 K0III/IV    
19.29114999 -14.50136494 352.112676056338  8.69 B8II        
19.29147876 39.24458972 746.268656716418  8.25 K0          
19.29193985 25.23829001 293.255131964809  7.59 A0          
19.2920751 -17.82177937 425.531914893617  8.61 K3III       
19.29217864 21.81386311 157.48031496063  6.89 A3          
19.29240818 47.95237034 184.162062615101  7.26 G5          
19.29255786 51.34646039 460.829493087558  7.49 M1          
19.2934752 54.14962584 909.090909090909  8.63 K2          
19.29351282 -34.52670118 125.156445556946  8.53 F0V         
19.29361477 -17.92164056 142.247510668563  8.07 F0V         
19.29391266 -18.95288215 164.203612479475  4.88 K0III       
19.29442905 -15.96709261 158.227848101266  6.62 A3/5V A2/3V
19.29444186 22.44123257 286.532951289398  6.82 B5V SB      
19.29471329 08.61414583 10000000  8.94 A0          
19.29545424 23.02554904 588.235294117647  5.46 B0.5IV      
19.29555324 25.85112787 657.894736842105  8.45 A0          
19.29584418 58.74437208 409.83606557377  8.77 F5          
19.29617406 76.61908201 92.0810313075506  7.58 F0          
19.29632558 07.36965347 207.03933747412  8.79 A5          
19.29671781 02.03179581 84.4594594594595  6.19 A1Vn        
19.296944 11.59539126 129.533678756477  5.28 F0IV        
19.29701742 59.83633690 204.918032786885  7.63 A0          
19.29717815 -74.32477338 104.602510460251  8.38 F2V         
19.29719854 18.84861828 1587.30158730159  7.60 G2III-IV    
19.29744219 -16.92137149 469.483568075117  8.11 B3III       
19.29763234 61.90580170 420.168067226891  8.89 M...        
19.29822045 25.36916243 49.95004995005  8.31 G8V         
19.29842785 70.90701853 568.181818181818  7.92 K5          
19.29881789 -34.51947638 222.222222222222  8.31 A7III       
19.29922464 -00.94351229 207.03933747412  7.34 A5          
19.29941342 20.19269610 167.50418760469  8.09 A5          
19.29977114 -47.07454747 452.488687782805  7.27 B8V         
19.29986338 34.76472365 257.731958762887  8.36 A0          
19.3001843 -09.68622681 255.754475703325  8.03 F0          
19.30023693 31.02184029 310.55900621118  6.69 A3V         
19.30060313 -25.07220814 213.675213675214  8.79 A7V         
19.30070002 -01.00889571 10000000  8.35 K2          
19.30153902 -15.95373805 204.918032786885  7.81 B9V         
19.30197406 -05.42342169 10000000  7.40 K2          
19.30271024 -53.38688837 45.5788514129444  6.36 F7V         
19.30303952 -18.86376811 1052.63157894737  7.00 B5V         
19.30323867 60.95998284 221.238938053097  7.14 B9          
19.30325567 24.41516076 123.915737298637  7.21 K1III-IV    
19.30336578 34.13617182 381.679389312977  8.35 K0          
19.30349113 -38.38434513 41.6666666666667  8.46 G8V         
19.30452199 53.45687854 273.972602739726  8.40 A0          
19.30518735 -55.44430290 261.780104712042  8.02 K1III       
19.30545498 31.96693715 271.739130434783  8.43 G5          
19.30561756 -58.87423268 226.244343891403  7.91 A6V         
19.30631969 14.47419572 167.785234899329  7.49 K0          
19.30643772 53.39330742 375.93984962406  8.18 A0          
19.30646443 05.13099892 62.0732464307883  7.15 F5          
19.30675181 48.55474210 423.728813559322  8.73 A2          
19.30752984 29.95682941 653.59477124183  7.87 A0          
19.30783172 26.05711170 1000  7.54 B5          
19.30797183 33.94566039 138.121546961326  7.41 G5          
19.30829115 -18.69683457 170.648464163823  7.48 A7III       
19.30836839 50.22762684 833.333333333333  7.51 K5          
19.30868674 00.42338424 101.317122593718  6.72 F0          
19.30871452 16.69776238 152.905198776758  7.48 Am          
19.30902467 01.08508548 116.822429906542  5.10 K2II-IIIvar 
19.3094265 50.87409064 352.112676056338  8.37 K2          
19.30996747 53.96825850 224.719101123595  8.02 A3          
19.31049038 23.85635947 157.232704402516  8.58 F2IV-Vws    
19.31051454 49.56934700 126.742712294043  6.32 K1III       
19.31094332 15.68065831 239.808153477218  7.95 A0          
19.31095217 -61.34358765 735.294117647059  8.88 G8IV        
19.31135179 52.24738404 328.947368421053  7.88 K0          
19.31139609 63.92151247 537.634408602151  8.98 M...        
19.31154842 -56.14465353 243.90243902439  6.81 B3Vn        
19.31185271 -52.35633853 1492.53731343284  8.97 K2          
19.31189614 57.01436985 178.890876565295  8.24 A5          
19.3120151 -39.54764067 61.0873549175321  7.43 F6V         
19.31213821 30.93102644 3125  8.88 A0          
19.31255005 16.48838911 36.4963503649635  7.01 F8IV-V      
19.31263219 -44.29688358 164.473684210526  8.95 G5          
19.31282187 13.06835140 1282.05128205128  8.62 K5          
19.31310915 -05.77240176 299.40119760479  7.98 A0          
19.31344673 19.61047566 310.55900621118  6.50 B8III  K   
19.31358255 17.60633794 199.203187250996  8.79 A3          
19.31384206 36.03578704 425.531914893617  8.46 K2          
19.31414832 00.33900138 149.700598802395  6.40 K0II-III:.. 
19.31452086 -28.23051016 229.357798165138  8.32 K1III       
19.31457297 76.79250728 273.972602739726  7.23 K0          
19.31465321 09.61816161 158.478605388273  6.31 G9III       
19.31483898 -03.77525466 278.551532033426  7.96 K2          
19.31508618 -22.10364741 195.694716242661  8.05 A3IV        
19.31543308 50.88517037 487.804878048781  8.82 K0          
19.31554916 73.55074472 112.739571589628  6.95 A5          
19.31570166 49.85988552 55.8347292015634  8.79 G...        
19.31614102 40.36043925 211.864406779661  6.88 A0          
19.31617301 39.26717470 122.699386503067  7.92 A2          
19.31641115 -33.27801210 52.1648408972353  6.94 G1V         
19.31641518 -10.92987878 187.96992481203  8.25 B9          
19.31652567 44.56216158 1176.47058823529  8.60 A0          
19.31670841 -15.53588580 158.478605388273  6.09 K4III       
19.31679773 41.63613932 35.3606789250354  8.87 K0V         
19.31698568 37.44531278 203.252032520325  6.25 A0III       
19.31770817 33.38889352 568.181818181818  6.60 B2IV        
19.31779635 18.76832618 555.555555555556  8.89 K0          
19.31806307 10.04570465 1086.95652173913  8.43 B9          
19.31823816 27.26131196 813.008130081301  6.77 K5          
19.31863664 -33.15841108 66.4010624169987  7.78 G6/G8V...  
19.31914682 -45.79857653 44.2282176028306 11.45 M3          
19.31932992 -15.90832993 396.825396825397  6.86 C           
19.31944966 02.23254628 202.020202020202  8.71 A5          
19.31964479 26.93205571 253.164556962025  7.37 A2          
19.31969496 -72.64966024 129.533678756477  7.83 F3III/IV    
19.3206268 15.41637749 79.0513833992095  8.32 F           
19.32100847 76.48042753 80.3858520900322  8.05 F8          
19.32101733 09.08064114 304.878048780488  8.15 A0          
19.32114709 23.30412284 384.615384615385  7.62 B3V         
19.32116103 -20.89177482 1851.85185185185  8.35 K1III       
19.32139011 14.17755043 75.9301442672741  7.51 G0          
19.32146265 -58.72186247 92.0810313075506  8.40 G3V         
19.32157965 -23.55810627 114.54753722795  7.78 K0III/IV    
19.32209708 07.14363098 142.65335235378  7.75 F8III       
19.3225538 -07.02048927 595.238095238095  8.76 K0          
19.32272997 -36.89443951 124.378109452736  6.91 K1III/IV    
19.32303914 -60.85002153 152.671755725191  8.82 F3/F5V      
19.3237948 -29.02102626 77.7604976671851  8.11 F3V         
19.32394186 19.71838594 355.871886120996  8.20 A0          
19.32436163 31.96632890 1020.40816326531  6.83 B3V         
19.325271 -36.65829879 49.3583415597236  7.25 F7V         
19.32542662 10.13121896 877.19298245614  8.71 K5          
19.3255252 22.57075982 271.0027100271  6.95 M3          
19.32578094 -14.15350465 197.23865877712  7.70 G8III       
19.32585193 -42.06519926 84.3170320404722  8.00 G0V         
19.32603151 41.27119870 221.238938053097  7.68 G5          
19.32669514 40.58538437 361.01083032491  8.06 A0          
19.32678377 54.37605672 137.931034482759  6.23 A1V         
19.32705632 -51.57250365 132.450331125828  6.57 A1V         
19.32717786 40.26716775 1136.36363636364  7.32 K4III       
19.32722953 81.79608020 458.715596330275  7.71 K5          
19.32739297 -55.32548922 259.067357512953  8.59 K0III       
19.32751203 37.33098454 25.2270433905146  6.29 G8V         
19.32759426 -50.34284498 306.748466257669  8.57 K1IIICN...  
19.32759598 12.37463918 106.496272630458  5.53 F0III       
19.32777472 -35.42142487 564.971751412429  5.59 B4III       
19.32803782 07.79556767 158.478605388273  7.82 A3          
19.32843605 -00.04984336 3225.8064516129  8.55 B9          
19.3290923 12.92110724 181.159420289855  7.84 A2          
19.32943068 36.76428459 121.212121212121  7.48 F5          
19.32948356 64.39078822 276.243093922652  6.52 B9MNp...    
19.32976257 50.70188829 414.9377593361  8.70 K2          
19.32985256 -62.89697160 157.728706624606  7.91 G3IV        
19.33061596 43.55626285 943.396226415094  7.86 K0          
19.33110124 12.02947325 93.1098696461825  7.63 F5IV-V      
19.3313412 35.53793809 452.488687782805  8.19 K           
19.33140012 11.53491074 85.397096498719  6.03 A2V         
19.33192094 -30.69535948 10000000  7.97 K4III       
19.33195949 45.03202143 198.412698412698  7.19 K0          
19.33225522 -30.46869843 45.024763619991  8.79 G8/K0V      
19.33240432 11.09233502 214.592274678112  8.03 A0          
19.33271269 28.56331267 316.455696202532  8.15 A0          
19.33272153 -54.45893044 226.244343891403  8.31 K0III       
19.33310637 28.48832083 571.428571428571  8.56 G5          
19.33311703 -57.97978434 210.970464135021  8.64 A1m...      
19.3331314 -19.36627985 1724.13793103448  7.47 G8III       
19.3333806 -09.32282812 48.8042947779405  8.59 G5          
19.33360216 05.59600808 197.23865877712  8.52 G5          
19.33363708 05.58768912 283.28611898017  7.59 G5          
19.33379555 26.85094876 425.531914893617  8.64 A0          
19.33380184 03.61614164 341.296928327645  8.77 F8          
19.33404981 -09.41160658 103.412616339193  7.41 F0          
19.3341105 -06.62797206 337.837837837838  6.76 K0          
19.33417751 33.29104615 401.606425702811  8.46 A2          
19.33488679 14.63674476 96.2463907603465  8.45 F5          
19.33505473 04.48040868 393.700787401575  7.93 K0          
19.33540773 26.64504014 77.0416024653313  7.36 F5          
19.33541441 26.66217768 310.55900621118  7.35 K           
19.33545709 36.38648145 263.852242744063  8.76 A0          
19.33569846 -03.05186366 46.1041954817888  9.90 K3V         
19.33583101 27.91007396 303.030303030303  7.80 A3          
19.33656395 14.13877857 301.204819277108  7.93 B9          
19.33706145 -36.22770536 1587.30158730159  7.98 M2III       
19.33761948 -69.87742977 84.8896434634975  8.25 F6/F7V      
19.3377789 57.64511743 270.27027027027  5.91 M1III       
19.33818689 -24.63169242 151.745068285281  8.37 K0III       
19.3386109 56.88605138 258.397932816537  8.02 A0          
19.33868411 -34.26958413 434.782608695652  8.76 K5/M0III    
19.3387274 69.91590160 48.661800486618  9.42 K0          
19.33875056 04.77814030 147.492625368732  7.04 A2          
19.33901553 20.86358789 275.482093663912  8.22 K1III       
19.34003718 -38.15906250 169.204737732656  8.48 F3V         
19.34018856 -10.56037626 348.432055749129  6.97 M5III       
19.3404275 32.09893579 318.471337579618  6.84 B9          
19.34048543 45.59461415 684.931506849315  8.65 K           
19.34056397 01.22538196 237.529691211401  8.95 F0          
19.3406103 -31.81761893 255.754475703325  6.56 K5/M0III    
19.34084175 -01.30988396 49.480455220188  6.57 F2          
19.34086025 39.92620726 216.919739696312  6.81 G5          
19.34098613 16.84129646 194.552529182879  8.57 F8          
19.3412232 21.78833487 440.528634361233  8.74 A0          
19.34160694 19.09642269 393.700787401575  8.06 A2          
19.34206934 50.34014402 213.675213675214  7.32 K5          
19.34217467 -17.04443348 502.51256281407  7.69 M2III       
19.34228828 38.42537536 980.392156862745  8.38 K           
19.34240427 -59.64690583 75.642965204236  8.59 G5V         
19.34245505 -05.41587489 47.2366556447803  4.98 G8III-IV... 
19.34251429 35.18595454 222.71714922049  6.30 B9V         
19.34279572 -06.74766985 746.268656716418  8.00 K0          
19.34304421 -07.66629110 11.2258643915582 12.28 DAw...      
19.34316204 -39.98888976 1250  7.38 A2/A3IV     
19.34324532 -00.89216854 156.25  5.46 B9III       
19.34357229 49.45987350 458.715596330275  7.88 K5          
19.34357699 -27.99939761 10000000  8.81 M2/M3III    
19.34366636 -02.47558844 212.314225053079  7.54 K0          
19.34393218 -22.40260314 57.0776255707763  5.59 A6:m...     
19.34408054 19.00843242 769.230769230769  8.85 A0          
19.34413756 02.93765984 168.634064080944  7.52 A2          
19.34446443 65.71443030 68.870523415978  4.60 A2IIIs      
19.34467989 14.41910422 510.204081632653  7.71 F5Ia        
19.34474404 -24.21008068 160.771704180064  6.82 K0III       
19.34489689 -23.05540295 3333.33333333333  8.51 K0III       
19.34517833 -74.65973792 194.931773879142  7.80 A2V         
19.34518206 78.16009331 120.481927710843  7.60 F2          
19.34528496 10.65275044 131.578947368421  8.21 F7IV        
19.34567874 -42.46877028 109.529025191676  8.12 F7V         
19.34568949 -74.77979996 383.141762452107  8.66 K0/K1III:   
19.34596965 64.07667323 144.508670520231  7.79 A5          
19.34621663 72.10172386 288.184438040346  7.29 K0          
19.34645891 21.81158414 255.754475703325  7.84 K0          
19.34647365 -38.74630731 558.659217877095  7.30 K3III       
19.34675377 -04.50248749 1538.46153846154  6.89 K5II        
19.34707507 -72.62864338 78.740157480315  7.91 F7V         
19.34768635 -11.30092084 346.020761245675  7.25 K0          
19.34815249 -21.53563649 201.207243460765  8.05 B9V         
19.34821241 -33.05258846 48.1463649494463  8.17 G2/G3V      
19.34830199 13.57670184 183.48623853211  6.91 K0          
19.3484169 22.19880716 158.730158730159  6.56 B8          
19.34843917 18.16880573 107.758620689655  8.87 G0          
19.34845889 -33.05480177 38.5802469135802  9.91 G0          
19.34896956 00.91496001 104.712041884817  7.52 A5          
19.3494026 -48.78447169 675.675675675676  8.69 K2/K3III    
19.34950754 -25.53268979 86.4304235090752  8.28 F5V         
19.34976374 38.78987836 221.238938053097  8.38 F8          
19.34995905 19.14538595 58.5823081429408  6.82 A0...      
19.35078547 42.68705837 159.489633173844  7.05 K0          
19.35082187 -31.20588973 348.432055749129  8.51 K3III       
19.35094602 05.11169091 307.692307692308  7.06 K5          
19.35097976 -11.98015049 555.555555555556  8.97 B9V         
19.35118337 -23.61949568 115.473441108545  7.55 K0III       
19.35157497 -52.72286774 58.24111822947  7.67 G5V         
19.35189617 -01.17645148 291.545189504373  6.95 K2          
19.35244925 -18.51804563 628.930817610063  8.25 G5III       
19.35292172 07.28743297 366.300366300366  8.41 K0          
19.35432522 -43.60521480 408.163265306122  8.22 G8III       
19.35480996 20.96281651 425.531914893617  7.42 A0          
19.35488789 14.63371510 298.507462686567  7.70 A0          
19.35507862 05.42271315 5555.55555555556  8.77 B8          
19.3552358 -55.96986546 185.185185185185  8.40 K1IIICN...  
19.35534657 -13.13629536 233.644859813084  8.67 A3III       
19.35608003 29.80020583 304.878048780488  8.26 K2          
19.35615722 -10.17612930 409.83606557377  7.61 K5          
19.35642245 -54.58241554 233.100233100233  8.21 A7/A8V      
19.35704684 57.76670954 294.985250737463  6.59 K2          
19.35708926 08.30768845 10000000  8.49 B9          
19.35745177 34.28888529 487.804878048781  8.31 A0          
19.35747361 32.67779099 689.655172413793  7.32 K0          
19.35774581 25.60397329 564.971751412429  7.43 B2V         
19.35808562 13.25768602 203.252032520325  7.99 A0          
19.35824991 -34.98322276 20.8550573514077  6.48 G1/G2V      
19.3596927 -55.37790657 195.3125  7.81 G8III       
19.3598707 76.55959765 571.428571428571  6.22 C5II        
19.35999909 00.44363263 228.310502283105  7.64 F5          
19.36001514 19.81374838 269.541778975741  8.48 A0          
19.36002576 52.37634788 207.46887966805  6.94 A5          
19.36020525 -02.48313812 714.285714285714  8.16 K5          
19.36030884 -19.23441785 208.333333333333  6.25 B5III       
19.36034334 -66.72388801 340.136054421769  8.90 A8/A9V      
19.36051341 10.44990465 265.957446808511  8.31 A0          
19.36086331 25.57485138 349.65034965035  7.30 B5V         
19.3609125 -29.60544093 50.05005005005  7.10 G1V         
19.36117804 79.60289362 94.6969696969697  6.06 A3V         
19.36121535 -17.84725155 37.3273609555804  3.92 F0III/IV    
19.36126712 26.63551867 76.3941940412529  7.72 F5          
19.36143324 29.90547075 346.020761245675  7.46 A2          
19.36153885 -54.18558117 169.491525423729  7.47 K2III       
19.36158056 -17.24533061 75.187969924812  7.38 F6V         
19.36167963 17.66668102 450.45045045045  8.69 M5.2        
19.36203339 -15.56868861 220.264317180617  8.98 F7V         
19.36211722 -15.95500233 512.820512820513  4.52 F2p         
19.36227629 -26.16628495 200.803212851406  7.29 K4III       
19.36245393 -14.03333253 127.877237851662  7.67 A8V         
19.36286299 -04.81415243 270.27027027027  8.60 A0          
19.36300704 -01.83932329 342.465753424658  7.94 B8          
19.36329228 62.80082991 735.294117647059  8.30 K0          
19.36354515 55.73853288 222.71714922049  8.25 A3          
19.3638463 25.47740800 100.603621730382  8.93 G5          
19.36412019 -18.30816237 110.01100110011  5.84 K0III       
19.36412649 28.66554957 25.706940874036 11.52 M1          
19.36417614 -81.79493043 781.25  8.51 K2/K3III:   
19.36455888 07.10229145 148.148148148148  8.34 F2V         
19.3647639 10.92048549 294.985250737463  7.39 K2          
19.36486245 -21.64422166 130.378096479791  8.58 F3V         
19.36527441 63.10153748 549.450549450549  8.54 A0          
19.36590578 22.50643646 387.596899224806  7.43 B2.5V       
19.3670943 70.61368334 352.112676056338  8.24 A0          
19.36717615 39.48746096 440.528634361233  7.79 K0          
19.36768934 -04.73888624 90.9918107370337  7.69 F5          
19.36771313 -29.52310007 54.7045951859956  7.09 G1V         
19.3677452 17.75340568 257.06940874036  7.07 A0          
19.36859996 23.46982622 182.815356489945  8.63 K5          
19.3690575 -70.47576310 2000  8.70 K2III       
19.36932533 -42.01595158 98.6193293885601  6.33 K1III       
19.36989154 -06.04532278 133.155792276964  8.06 F8          
19.37010593 22.53627769 359.712230215827  7.81 B2V         
19.37024148 16.66251001 540.540540540541  8.70 B9          
19.37099006 -22.07372280 342.465753424658  8.31 K0III       
19.37134419 -16.58977057 729.92700729927  8.86 K2III       
19.37199206 52.11838038 454.545454545455  7.66 K5          
19.37244809 -08.20102055 257.731958762887  6.66 B3IVp       
19.37258393 00.38286015 71.1743772241993  7.65 F8          
19.37264162 -00.25227829 111.358574610245  5.81 G8III:      
19.37273738 33.88324642 28.5714285714286  9.95 K6          
19.37347982 03.33860082 321.543408360129  8.40 F8          
19.37376958 -03.63379168 568.181818181818  8.95 B9          
19.37379679 -31.93660026 413.223140495868  6.94 M2III       
19.37470425 -07.21880218 280.112044817927  8.09 A0          
19.37521696 22.18805579 495.049504950495  8.06 B8          
19.37555432 27.15971962 364.963503649635  7.85 K1III       
19.37563085 -66.16719485 258.397932816537  8.26 K3III       
19.37567146 -20.31623759 341.296928327645  8.66 K0III       
19.37590145 53.04694972 280.112044817927  8.06 A0          
19.37593073 33.51823541 103.842159916926  6.09 K0III       
19.3761036 -03.71813038 264.550264550265  7.07 A0          
19.37693837 45.34670348 233.644859813084  8.82 G5          
19.37713323 -51.23126280 71.1237553342817  6.42 F0V         
19.37730181 -44.45891013 116.009280742459  3.96 B9V         
19.37736749 -50.80390979 331.12582781457  8.18 K0III       
19.37786025 -20.64265505 87.719298245614  6.72 K2IIICNpvar 
19.37803229 37.58119868 278.551532033426  6.60 K0          
19.3781665 31.73611469 229.885057471264  8.26 A2          
19.37874842 24.92615593 507.61421319797  7.94 K2          
19.37884907 07.92492444 196.850393700787  8.67 A0          
19.37961183 30.27107018 204.918032786885  7.30 K0          
19.37975323 12.91497239 358.4229390681  7.89 K0          
19.37984389 -54.61544341 369.0036900369  8.64 K0II/III    
19.37996573 -32.50321173 10000000  8.07 M2III       
19.38009613 09.91288991 35.7270453733476  6.34 F6V         
19.38012344 48.88530299 549.450549450549  8.30 K5          
